substation_id,substation_name,n_plants,n_wind,n_solar,total_capacity_mw,total_energy_mwh_annual,avg_distance_m
2810,UW Alttrebbin,2.0,1.0,1.0,146.0,156628.8,1310.9633720111965
2811,UW Gottesgabe Ost,1.0,0.0,1.0,144.0,151372.8,1243.8009202086375
2812,,42.0,42.0,0.0,69.1,181594.8,2745.0619581516794
2813,,,,,,,
2814,,,,,,,
2815,,,,,,,
2816,,,,,,,
2817,Südring 9,,,,,,
2818,Am Wehr,,,,,,
2819,,1.0,1.0,0.0,7.5,19710.0,793.3457528463366
2820,,,,,,,
2821,,,,,,,
2822,,,,,,,
2823,,,,,,,
2824,,,,,,,
2825,,,,,,,
2826,,,,,,,
2827,Trafostation Gülpe 1,,,,,,
2828,,,,,,,
2829,,9.0,8.0,1.0,35.465,77268.456,5315.281195370918
2830,,,,,,,
2831,,,,,,,
2832,,,,,,,
2833,,,,,,,
2834,Umspannwerk Altdöbern,15.0,15.0,0.0,36.0,94608.0,2122.1504406257764
2835,,,,,,,
2836,,,,,,,
2837,,,,,,,
2838,,,,,,,
2839,TST Volksgut,,,,,,
2840,Trst Nordufer Mitte,,,,,,
2841,Trst Nordufer West,,,,,,
2842,,,,,,,
2843,,,,,,,
2844,,,,,,,
2845,Kompensationsstation WP Schmölln 2,,,,,,
2846,Baumgarten Süd,2.0,2.0,0.0,9.45,24834.6,2189.573304610606
2847,Trafostation Papenburg Raststätte,2.0,2.0,0.0,11.4,29959.199999999997,3443.6445782281667
2848,Trafostation Papenbruch Bistro,,,,,,
2849,,,,,,,
2850,,,,,,,
2851,,,,,,,
2852,,,,,,,
2853,,,,,,,
2854,,,,,,,
2855,Umspannwerk Ragow,1.0,0.0,1.0,0.075,78.84,138.96547038328475
2856,,,,,,,
2857,,,,,,,
2858,,8.0,0.0,8.0,102.6,107853.12,629.3904918640046
2859,,22.0,22.0,0.0,42.269999999999996,111085.56,1509.1994349520091
2860,,2.0,2.0,0.0,3.0,7884.0,373.7409477266772
2861,Umspannwerk Woltersdorf,21.0,21.0,0.0,40.0,105120.0,1019.8662014634928
2862,,,,,,,
2863,,,,,,,
2864,Umspannwerk Heinersdorf,,,,,,
2865,,,,,,,
2866,,,,,,,
2867,,,,,,,
2868,,,,,,,
2869,,,,,,,
2870,,1.0,0.0,1.0,25.2,26490.239999999998,1070.6097225813396
2871,,,,,,,
2872,,,,,,,
2873,,,,,,,
2874,Beerbaum,,,,,,
2875,Klobbicke,,,,,,
2876,,,,,,,
2877,,,,,,,
2878,UW Beeskow Ost,,,,,,
2879,UW Groß Werzin,,,,,,
2880,,,,,,,
2881,Glienecke Am Bach,,,,,,
2882,Steinberg Dorf,,,,,,
2883,Boecke ASt PVA Agrar,,,,,,
2884,PVA Boecke,,,,,,
2885,Boecke LPG,,,,,,
2886,Boecke Dorf,,,,,,
2887,Boecke WiKA,,,,,,
2888,Wenzlow,,,,,,
2889,Grüningen,,,,,,
2890,Gewerbepark Wollin,,,,,,
2891,Wollin PVA Wenzlower Straße,,,,,,
2892,Wollin Schulstraße,,,,,,
2893,Wollin Schule,,,,,,
2894,Wollin Hauptstraße,,,,,,
2895,,,,,,,
2896,,,,,,,
2897,,,,,,,
2898,Viesen Mühle,,,,,,
2899,Bücknitz Am Friedhof,,,,,,
2900,Bücknitz Fiener Straße,,,,,,
2901,,,,,,,
2902,Molkerei,,,,,,
2903,Brück Heinrich-Heine-Str.,,,,,,
2904,PVA Wollin,,,,,,
2905,Trafo PVA Ziesar 2,,,,,,
2906,Ziesar ASt PVA Paplitzer Chaussee,,,,,,
2907,,,,,,,
2908,Trafo PVA,,,,,,
2909,,,,,,,
2910,,,,,,,
2911,,,,,,,
2912,Umspannwerk Walsleben,5.0,5.0,0.0,7.5,19710.0,1445.4779219024529
2913,,7.0,7.0,0.0,39.0,102491.99999999999,2098.29168962639
2914,,,,,,,
2915,,,,,,,
2916,,,,,,,
2917,,,,,,,
2918,,,,,,,
2919,,,,,,,
2920,,,,,,,
2921,,,,,,,
2922,Am Umspannwerk,,,,,,
2923,,,,,,,
2924,,,,,,,
2925,,,,,,,
2926,,,,,,,
2927,,,,,,,
2928,,,,,,,
2929,,,,,,,
2930,TS Görlsdorf WW,1.0,1.0,0.0,4.2,11037.6,2123.8832418795764
2931,,,,,,,
2932,,,,,,,
2933,,,,,,,
2934,,,,,,,
2935,,,,,,,
2936,,,,,,,
2937,,,,,,,
2938,,,,,,,
2939,,,,,,,
2940,,,,,,,
2941,Gollin Dorf,,,,,,
2942,,,,,,,
2943,,,,,,,
2944,,,,,,,
2945,LEAG Zentrale Stromversorgung,,,,,,
2946,,,,,,,
2947,,,,,,,
2948,LEAG Zentrale Stromversorgung,,,,,,
2949,,,,,,,
2950,,,,,,,
2951,Oderberg TS Museum,,,,,,
2952,,,,,,,
2953,,4.0,0.0,4.0,2.1486,2258.60832,186.1496625691974
2954,,,,,,,
2955,,,,,,,
2956,,,,,,,
2957,Sieversdorf,2.0,2.0,0.0,4.0,10512.0,2369.3199485573377
2958,,,,,,,
2959,UW Gasturbinenkraftwerk Ahrensfelde,,,,,,
2960,,,,,,,
2961,,8.0,8.0,0.0,20.85,54793.8,4006.6889898410336
2962,,,,,,,
2963,,,,,,,
2964,,,,,,,
2965,,,,,,,
2966,,,,,,,
2967,,,,,,,
2968,,,,,,,
2969,,,,,,,
2970,,,,,,,
2971,,,,,,,
2972,,2.0,0.0,2.0,0.136,142.9632,401.75402471662846
2973,,,,,,,
2974,,,,,,,
2975,,,,,,,
2976,TST Heinstraße,,,,,,
2977,,,,,,,
2978,,,,,,,
2979,,,,,,,
2980,,,,,,,
2981,Trafo,,,,,,
2982,Kobbeln,,,,,,
2983,,,,,,,
2984,,,,,,,
2985,,,,,,,
2986,,,,,,,
2987,,,,,,,
2988,TS Schmargendorfer Weg,,,,,,
2989,TS Sternfelde,,,,,,
2990,TS Ehm-Welk-Str.,,,,,,
2991,TS Puschkinallee,,,,,,
2992,TS Sportplatz,,,,,,
2993,TS Gustav-Bruhn-Schule,,,,,,
2994,TS Pestalozzistraße,,,,,,
2995,TS Am Tanger,,,,,,
2996,TS Breitscheidstraße,,,,,,
2997,,,,,,,
2998,,,,,,,
2999,,,,,,,
3000,TS Aldi,,,,,,
3001,TrSt Festwiese,,,,,,
3002,TST Herzberg Schulhof,,,,,,
3003,TS Kirchgasse,,,,,,
3004,,,,,,,
3005,,,,,,,
3006,Seniorenheim,,,,,,
3007,Angermünde TrSt Klosterplatz,,,,,,
3008,TrSt. Mudrowweg,,,,,,
3009,,,,,,,
3010,,,,,,,
3011,,,,,,,
3012,,1.0,1.0,0.0,6.8,17870.399999999998,3135.7437356437163
3013,,,,,,,
3014,Klosterdorf,2.0,0.0,2.0,49.8,52349.759999999995,706.9398244905387
3015,,,,,,,
3016,,,,,,,
3017,TrSt. Wildfang,,,,,,
3018,TST Kirchstraße,,,,,,
3019,Stegemannshof,,,,,,
3020,,,,,,,
3021,TST Heineufer,,,,,,
3022,,,,,,,
3023,,,,,,,
3024,,,,,,,
3025,,,,,,,
3026,,1.0,1.0,0.0,3.3,8672.4,3489.679321693798
3027,,2.0,2.0,0.0,2.0,5256.0,141.2495575589911
3028,,4.0,4.0,0.0,17.1,44938.8,1506.3808761380697
3029,,,,,,,
3030,Michendorf TÜ 3109 ESTW,,,,,,
3031,,1.0,0.0,1.0,6.45,6780.24,1384.3712276529263
3032,,,,,,,
3033,,13.0,11.0,2.0,63.915,139830.624,2068.5090695894437
3034,,,,,,,
3035,,,,,,,
3036,,,,,,,
3037,,,,,,,
3038,,,,,,,
3039,,,,,,,
3040,,,,,,,
3041,HS-Kabel-Schaltpunkt Trebnitz,2.0,0.0,2.0,77.104,81051.7248,4438.637491615612
3042,,,,,,,
3043,Wilhelmshof,11.0,11.0,0.0,48.8,128246.4,971.5376369473972
3044,Umrichterwerk Angermünde,,,,,,
3045,UW Trebnitz Ausbau,,,,,,
3046,,,,,,,
3047,,,,,,,
3048,UW Seelow Nord,,,,,,
3049,UW Neu Werbig Nord,,,,,,
3050,,,,,,,
3051,,,,,,,
3052,,,,,,,
3053,,,,,,,
3054,,,,,,,
3055,,5.0,5.0,0.0,17.25,45333.0,1784.0800685389866
3056,,,,,,,
3057,,,,,,,
3058,,,,,,,
3059,TS Kraftverkehr,,,,,,
3060,Ragow Merz,,,,,,
3061,Jahnkeshof,21.0,21.0,0.0,36.5,95922.0,2511.760086954669
3062,,,,,,,
3063,,,,,,,
3064,,,,,,,
3065,,6.0,0.0,6.0,61.9084,65078.11008,1251.6654867580712
3066,,,,,,,
3067,,,,,,,
3068,,,,,,,
3069,Pillgram Schinderberg,,,,,,
3070,,,,,,,
3071,,,,,,,
3072,,,,,,,
3073,,,,,,,
3074,,,,,,,
3075,,,,,,,
3076,Stegemannshof Nord 1,,,,,,
3077,Baumgarten West,6.0,6.0,0.0,15.875,41719.5,1857.213466625818
3078,,,,,,,
3079,,,,,,,
3080,,,,,,,
3081,,,,,,,
3082,,,,,,,
3083,,,,,,,
3084,,,,,,,
3085,,,,,,,
3086,,,,,,,
3087,,,,,,,
3088,,,,,,,
3089,,,,,,,
3090,,,,,,,
3091,,,,,,,
3092,GUW 6 Waldhornweg,,,,,,
3093,,,,,,,
3094,,,,,,,
3095,,,,,,,
3096,,,,,,,
3097,GUW 13 Pirschheide,,,,,,
3098,,,,,,,
3099,,,,,,,
3100,,,,,,,
3101,,,,,,,
3102,,,,,,,
3103,,,,,,,
3104,,,,,,,
3105,,,,,,,
3106,,,,,,,
3107,,,,,,,
3108,,,,,,,
3109,,,,,,,
3110,,,,,,,
3111,Stellwerk Deutsche Bahn,,,,,,
3112,,,,,,,
3113,,,,,,,
3114,,,,,,,
3115,,,,,,,
3116,Umspannwerk Calau Ost,,,,,,
3117,,,,,,,
3118,,,,,,,
3119,,,,,,,
3120,,,,,,,
3121,,,,,,,
3122,,,,,,,
3123,,,,,,,
3124,,,,,,,
3125,,,,,,,
3126,,,,,,,
3127,,,,,,,
3128,,,,,,,
3129,,,,,,,
3130,,,,,,,
3131,,,,,,,
3132,,,,,,,
3133,,,,,,,
3134,,,,,,,
3135,,,,,,,
3136,,,,,,,
3137,,,,,,,
3138,,,,,,,
3139,,,,,,,
3140,,,,,,,
3141,,22.0,22.0,0.0,48.4,127195.2,2231.45518465034
3142,,,,,,,
3143,,,,,,,
3144,,,,,,,
3145,,,,,,,
3146,,,,,,,
3147,,,,,,,
3148,,,,,,,
3149,Mürow Oberdorf 2,2.0,2.0,0.0,2.1,5518.8,1544.293123033639
3150,,,,,,,
3151,,,,,,,
3152,,,,,,,
3153,,,,,,,
3154,,,,,,,
3155,,,,,,,
3156,,,,,,,
3157,,,,,,,
3158,,,,,,,
3159,,,,,,,
3160,,,,,,,
3161,,,,,,,
3162,,8.0,0.0,8.0,51.943,54602.4816,1254.9387279762213
3163,,,,,,,
3164,,,,,,,
3165,,,,,,,
3166,,,,,,,
3167,,,,,,,
3168,,,,,,,
3169,,,,,,,
3170,,1.0,0.0,1.0,7.25,7621.2,1341.4283252684065
3171,,,,,,,
3172,,,,,,,
3173,,1.0,0.0,1.0,2.8,2943.3599999999997,1046.4574476232203
3174,,,,,,,
3175,,,,,,,
3176,,,,,,,
3177,,,,,,,
3178,,,,,,,
3179,,,,,,,
3180,,,,,,,
3181,,,,,,,
3182,,,,,,,
3183,,,,,,,
3184,,1.0,0.0,1.0,13.035,13702.392,1473.9424540776768
3185,,,,,,,
3186,PVA Am UW Nauen,9.0,9.0,0.0,18.0,47304.0,3447.8679305223523
3187,Am UW Nauen 2,,,,,,
3188,Am Kuhdamm,,,,,,
3189,,,,,,,
3190,,,,,,,
3191,,,,,,,
3192,,,,,,,
3193,,,,,,,
3194,,,,,,,
3195,,,,,,,
3196,,,,,,,
3197,,,,,,,
3198,,,,,,,
3199,,,,,,,
3200,,,,,,,
3201,,,,,,,
3202,,,,,,,
3203,,,,,,,
3204,,,,,,,
3205,,,,,,,
3206,,,,,,,
3207,,8.0,8.0,0.0,12.0,31536.0,2161.129665321014
3208,,10.0,10.0,0.0,15.0,39420.0,2381.827426361035
3209,,,,,,,
3210,,,,,,,
3211,,,,,,,
3212,,,,,,,
3213,Schiebsdorf,1.0,1.0,0.0,1.5,3942.0,6009.985575668522
3214,,,,,,,
3215,,6.0,6.0,0.0,9.0,23652.0,1437.1826049773808
3216,,,,,,,
3217,,,,,,,
3218,,,,,,,
3219,,21.0,5.0,16.0,122.92,173363.90399999998,4541.413084108456
3220,,13.0,13.0,0.0,26.0,68328.0,1573.747158857288
3221,,,,,,,
3222,,,,,,,
3223,,,,,,,
3224,Hellberge,17.0,17.0,0.0,33.8,88826.4,1021.6072634732399
3225,,,,,,,
3226,,,,,,,
3227,,,,,,,
3228,,,,,,,
3229,,,,,,,
3230,,,,,,,
3231,,,,,,,
3232,UW Seelow Loose,1.0,0.0,1.0,46.2,48565.439999999995,1045.9136060615342
3233,UW Seelow Lebus,,,,,,
3234,,,,,,,
3235,,,,,,,
3236,,,,,,,
3237,,,,,,,
3238,,,,,,,
3239,,,,,,,
3240,,,,,,,
3241,,,,,,,
3242,Umspannwerk Kathlow,7.0,7.0,0.0,14.0,36792.0,1377.7922108413209
3243,,,,,,,
3244,,,,,,,
3245,,,,,,,
3246,Berkenbrück Station Hohes Feld,,,,,,
3247,,29.0,29.0,0.0,64.2,168717.6,1482.4988894884098
3248,,,,,,,
3249,,,,,,,
3250,,,,,,,
3251,,,,,,,
3252,Gleichrichterunterwerk III,,,,,,
3253,Urw Cottbus,,,,,,
3254,,,,,,,
3255,,,,,,,
3256,,,,,,,
3257,,,,,,,
3258,,,,,,,
3259,,,,,,,
3260,,,,,,,
3261,,,,,,,
3262,,,,,,,
3263,,,,,,,
3264,,,,,,,
3265,,1.0,0.0,1.0,15.377,16164.302400000002,54.75775084717159
3266,,,,,,,
3267,,,,,,,
3268,,,,,,,
3269,,1.0,0.0,1.0,18.392,19333.6704,107.22223660661503
3270,,,,,,,
3271,,,,,,,
3272,,,,,,,
3273,,,,,,,
3274,,,,,,,
3275,UW Gollmitz Nord,,,,,,
3276,Wichmannsdorf Ost,3.0,0.0,3.0,159.24831,167401.82347199996,552.1839035555557
3277,Umspannwerk Bertikow,20.0,20.0,0.0,73.08,192054.24,2749.6218101993445
3278,,,,,,,
3279,,,,,,,
3280,,,,,,,
3281,UW Stolzenhagen,,,,,,
3282,UW Frieedersdorf,2.0,2.0,0.0,4.0,10512.0,436.51093154635316
3283,GUW 7 Marie-Juchacz-Straße,,,,,,
3284,TS Dannenberg Bodenseichen,4.0,4.0,0.0,16.8,44150.4,3734.5562792665523
3285,,,,,,,
3286,TrSt Neuseddin Im Winkel,,,,,,
3287,GUW 1 Zeppelinstraße,,,,,,
3288,GUW 10 Biosphäre,,,,,,
3289,,,,,,,
3290,,,,,,,
3291,,,,,,,
3292,,,,,,,
3293,Gleichrichterunterwerk II,,,,,,
3294,,,,,,,
3295,,,,,,,
3296,,,,,,,
3297,GUW 2 Am Kanal,,,,,,
3298,,,,,,,
3299,,,,,,,
3300,,,,,,,
3301,,,,,,,
3302,,,,,,,
3303,,,,,,,
3304,,,,,,,
3305,,,,,,,
3306,,,,,,,
3307,,,,,,,
3308,,,,,,,
3309,,,,,,,
3310,,,,,,,
3311,,,,,,,
3312,,,,,,,
3313,,,,,,,
3314,,,,,,,
3315,,,,,,,
3316,,,,,,,
3317,,,,,,,
3318,,,,,,,
3319,,,,,,,
3320,TrSt Schanzenberg,,,,,,
3321,,,,,,,
3322,,,,,,,
3323,,,,,,,
3324,,,,,,,
3325,,,,,,,
3326,,,,,,,
3327,,1.0,1.0,0.0,2.35,6175.8,6128.4346985505035
3328,,,,,,,
3329,,,,,,,
3330,,,,,,,
3331,Oderberg TS Eberswalder Chaussee,,,,,,
3332,,,,,,,
3333,,,,,,,
3334,,,,,,,
3335,,,,,,,
3336,,,,,,,
3337,,,,,,,
3338,,,,,,,
3339,,,,,,,
3340,,,,,,,
3341,,1.0,1.0,0.0,1.5,3942.0,15.341469900273069
3342,,1.0,1.0,0.0,1.5,3942.0,12.288304617541204
3343,,1.0,1.0,0.0,2.0,5256.0,7.966607180167081
3344,,1.0,1.0,0.0,1.5,3942.0,14.356774019618074
3345,,1.0,1.0,0.0,1.5,3942.0,11.860368675968932
3346,,1.0,1.0,0.0,1.5,3942.0,11.189284041572947
3347,,2.0,2.0,0.0,3.85,10117.8,125.19817068309908
3348,,1.0,1.0,0.0,1.5,3942.0,13.521813857479936
3349,,2.0,2.0,0.0,3.5,9198.0,318.00957898448905
3350,TST Ahornstr.,,,,,,
3351,,,,,,,
3352,,,,,,,
3353,,1.0,1.0,0.0,2.05,5387.4,13.49081223845806
3354,,1.0,1.0,0.0,2.05,5387.4,13.990734536274168
3355,,1.0,1.0,0.0,2.05,5387.4,13.534158082752196
3356,,4.0,4.0,0.0,22.0,57816.0,390.1811628522555
3357,,,,,,,
3358,,,,,,,
3359,,,,,,,
3360,,,,,,,
3361,,2.0,2.0,0.0,4.0,10512.0,422.92413963684055
3362,,,,,,,
3363,,2.0,2.0,0.0,4.0,10512.0,393.6658168578307
3364,,1.0,1.0,0.0,5.5,14454.0,349.5651790335247
3365,,2.0,2.0,0.0,4.0,10512.0,150.04721295075788
3366,,1.0,1.0,0.0,1.5,3942.0,13.243515221710492
3367,,1.0,1.0,0.0,1.5,3942.0,13.915619587680393
3368,,2.0,2.0,0.0,4.0,10512.0,217.2744023799229
3369,,3.0,3.0,0.0,5.5,14454.0,207.76627277483385
3370,,3.0,3.0,0.0,6.2,16293.6,325.45296731290017
3371,,,,,,,
3372,,3.0,3.0,0.0,6.35,16687.8,349.4938074750094
3373,,2.0,2.0,0.0,4.35,11431.8,552.563077095573
3374,,7.0,7.0,0.0,39.2,103017.59999999999,1095.9117585509823
3375,,,,,,,
3376,,,,,,,
3377,,,,,,,
3378,,2.0,2.0,0.0,3.5,9198.0,5013.925748442615
3379,,,,,,,
3380,,,,,,,
3381,UW Görlsdorf,8.0,8.0,0.0,33.6,88300.8,1389.5247126319762
3382,Umspannwerk Großrössen,4.0,4.0,0.0,14.2,37317.6,1157.552579414874
3383,,,,,,,
3384,,,,,,,
3385,,,,,,,
3386,,,,,,,
3387,Umspannwerk Genshagen,,,,,,
3388,Umspannwerk Ludwigsfelde Eichspitze,,,,,,
3389,,,,,,,
3390,,,,,,,
3391,,,,,,,
3392,,,,,,,
3393,,,,,,,
3394,,1.0,1.0,0.0,2.0,5256.0,2413.360298447408
3395,,,,,,,
3396,,,,,,,
3397,,,,,,,
3398,,,,,,,
3399,,,,,,,
3400,,,,,,,
3401,,,,,,,
3402,SST Brüssow Mitte MSNS Raum,,,,,,
3403,,14.0,14.0,0.0,30.43,79970.04,5303.088468441063
3404,,,,,,,
3405,,,,,,,
3406,,,,,,,
3407,,,,,,,
3408,,6.0,6.0,0.0,20.700000000000003,54399.600000000006,1861.3886576175184
3409,,1.0,1.0,0.0,2.0,5256.0,241.6329546984949
3410,,1.0,1.0,0.0,2.0,5256.0,958.9960719211673
3411,,1.0,1.0,0.0,2.0,5256.0,924.7880689333537
3412,,,,,,,
3413,,,,,,,
3414,,,,,,,
3415,,1.0,1.0,0.0,3.45,9066.6,628.7354308974975
3416,,8.0,8.0,0.0,22.75,59787.0,779.711954830439
3417,,7.0,7.0,0.0,19.55,51377.4,601.1512566072113
3418,,1.0,1.0,0.0,1.5,3942.0,13.130751047760365
3419,,1.0,1.0,0.0,1.5,3942.0,13.450582396636968
3420,,1.0,1.0,0.0,1.5,3942.0,15.215727217588553
3421,,1.0,1.0,0.0,1.5,3942.0,14.161074620845126
3422,,2.0,2.0,0.0,3.8,9986.4,80.14756023905086
3423,,,,,,,
3424,,23.0,11.0,12.0,58.62028,103170.318336,4266.276016072186
3425,UW Wuschewier,14.0,0.0,14.0,164.73363999999998,173168.002368,3549.3715976990416
3426,"Trafostation Petersdorf, Großer Eichwerder",,,,,,
3427,,,,,,,
3428,"Lychen, Großer Lychensee",,,,,,
3429,TrSt Fürstenberg Dorf Ravensbrück,,,,,,
3430,,,,,,,
3431,Trafo Station,,,,,,
3432,,,,,,,
3433,Trafo Station,,,,,,
3434,,,,,,,
3435,,,,,,,
3436,,14.0,14.0,0.0,37.85,99469.8,4061.023784751069
3437,,,,,,,
3438,,25.0,25.0,0.0,70.2,184485.6,2903.338225467769
3439,,,,,,,
3440,,4.0,4.0,0.0,22.8,59918.399999999994,4505.338972499837
3441,,,,,,,
3442,,,,,,,
3443,,,,,,,
3444,,2.0,2.0,0.0,11.4,29959.199999999997,1495.0379937668324
3445,,,,,,,
3446,,3.0,3.0,0.0,9.0,23652.0,2824.799747710467
3447,,1.0,0.0,1.0,52.25,54925.2,178.2017813011981
3448,,,,,,,
3449,,,,,,,
3450,Mürow Süd,5.0,5.0,0.0,19.6,51508.8,1106.4303751558305
3451,,,,,,,
3452,Tornow II,,,,,,
3453,,,,,,,
3454,,,,,,,
3455,,,,,,,
3456,,,,,,,
3457,"Trafostation ""Kulturhaus""",,,,,,
3458,,,,,,,
3459,,,,,,,
3460,St. BHKW Klinik,,,,,,
3461,Schaltstation Griebener Weg,,,,,,
3462,,,,,,,
3463,,8.0,8.0,0.0,49.6,130348.79999999999,4068.6614650704423
3464,,,,,,,
3465,UW Neu Werbig Süd,,,,,,
3466,,17.0,15.0,2.0,113.19879999999999,194996.33856,1588.0585092707968
3467,,,,,,,
3468,,,,,,,
3469,,,,,,,
3470,,,,,,,
3471,,,,,,,
3472,,1.0,1.0,0.0,1.5,3942.0,1272.2606183746914
3473,,,,,,,
3474,,,,,,,
3475,,,,,,,
3476,,,,,,,
3477,,,,,,,
3478,,,,,,,
3479,,2.0,2.0,0.0,4.0,10512.0,1870.133930531607
3480,,,,,,,
3481,,1.0,0.0,1.0,31.68,33302.015999999996,3181.4148968810896
3482,,,,,,,
3483,,,,,,,
3484,,,,,,,
3485,,,,,,,
3486,,,,,,,
3487,,2.0,0.0,2.0,10.512849999999998,11051.107919999997,531.8654466436698
3488,,,,,,,
3489,,3.0,3.0,0.0,7.33,19263.239999999998,1023.5773541603781
3490,,,,,,,
3491,,4.0,4.0,0.0,9.86,25912.079999999998,1713.1006779927486
3492,,4.0,4.0,0.0,8.3,21812.4,966.9422662494507
3493,,,,,,,
3494,,,,,,,
3495,,,,,,,
3496,,,,,,,
3497,,,,,,,
3498,"Trafostation ""Bahnüberweg""",,,,,,
3499,,,,,,,
3500,,,,,,,
3501,,,,,,,
3502,,,,,,,
3503,,,,,,,
3504,,,,,,,
3505,,2.0,2.0,0.0,6.15,16162.199999999999,1897.4792390944997
3506,,1.0,1.0,0.0,3.075,8081.099999999999,2316.4190675320597
3507,,6.0,5.0,1.0,45.905,72498.636,1988.4625909332465
3508,,7.0,7.0,0.0,21.525000000000002,56567.7,1952.9743250311972
3509,,,,,,,
3510,,,,,,,
3511,,,,,,,
3512,,,,,,,
3513,,,,,,,
3514,,,,,,,
3515,,,,,,,
3516,,,,,,,
3517,Stegemannshof Nord 2,1.0,1.0,0.0,3.075,8081.099999999999,2126.833684864016
3518,,5.0,5.0,0.0,12.0,31536.0,3034.519245226371
3519,"Trafostation ""Esso""",,,,,,
3520,,,,,,,
3521,,,,,,,
3522,Britz West,,,,,,
3523,,1.0,1.0,0.0,2.4,6307.2,2935.053900572919
3524,,,,,,,
3525,,,,,,,
3526,,,,,,,
3527,,,,,,,
3528,,,,,,,
3529,,,,,,,
3530,,,,,,,
3531,"Trafostation ""Wasserwirtschaft""",,,,,,
3532,,,,,,,
3533,UW Reichenberg,,,,,,
3534,HS Möglin,,,,,,
3535,,,,,,,
3536,,,,,,,
3537,,10.0,10.0,0.0,21.799999999999997,57290.399999999994,1332.0987287759544
3538,,12.0,8.0,4.0,51.327538000000004,79657.34794559999,2087.9364028908935
3539,GUW 7,,,,,,
3540,,,,,,,
3541,,,,,,,
3542,Leißnitz,1.0,1.0,0.0,1.5,3942.0,1746.5749421653545
3543,Groß Rietz,10.0,10.0,0.0,20.0,52560.0,1843.5960446471843
3544,,,,,,,
3545,,,,,,,
